@RELATION seacomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Weaver","Silencer","Lich","Bane","Pudge","lose"
"DragonKnight","Earthshaker","Kunkka","Lion","Luna","win"
"Riki","CrystalMaiden","Bloodseeker","Spectre","SpiritBreaker","win"
"Slardar","Viper","Invoker","EmberSpirit","Juggernaut","lose"
"FacelessVoid","Luna","Pudge","PhantomLancer","Tusk","lose"
"DrowRanger","Mirana","Sven","Juggernaut","Spectre","win"
"Lifestealer","NagaSiren","Nature'sProphet","Rubick","StormSpirit","lose"
"Mirana","Pudge","PhantomAssassin","Axe","Bristleback","win"
"Sven","StormSpirit","KeeperoftheLight","PhantomAssassin","Bristleback","lose"
"SpiritBreaker","Anti-Mage","Windranger","EarthSpirit","Omniknight","win"
"Medusa","Luna","Slark","StormSpirit","Mirana","lose"
"WraithKing","Pudge","Magnus","QueenofPain","FacelessVoid","win"
"Magnus","PhantomLancer","DrowRanger","LegionCommander","FacelessVoid","lose"
"Medusa","Tusk","Dazzle","Anti-Mage","QueenofPain","win"
"Anti-Mage","Enigma","Silencer","TemplarAssassin","Disruptor","lose"
"Riki","Kunkka","Gyrocopter","PhantomAssassin","Axe","win"
"WinterWyvern","Medusa","DarkSeer","Tiny","Jakiro","win"
"Zeus","Riki","EmberSpirit","Disruptor","Sven","lose"
"TreantProtector","TemplarAssassin","Tusk","EarthSpirit","Juggernaut","lose"
"Disruptor","Venomancer","PhantomLancer","Zeus","StormSpirit","win"
"Invoker","Bristleback","Tidehunter","KeeperoftheLight","Lifestealer","win"
"Sven","Medusa","Enigma","Bloodseeker","OgreMagi","lose"
"Riki","Juggernaut","Huskar","OutworldDevourer","LegionCommander","win"
"SandKing","Dazzle","PhantomAssassin","Sven","VengefulSpirit","lose"
"DrowRanger","Lina","Puck","EmberSpirit","Slardar","lose"
"StormSpirit","SpiritBreaker","Juggernaut","Windranger","ShadowDemon","win"
"Pudge","PhantomAssassin","SandKing","ShadowFiend","SpiritBreaker","win"
"Mirana","OgreMagi","DrowRanger","Bristleback","StormSpirit","lose"
"Riki","Earthshaker","Ursa","ShadowFiend","DrowRanger","win"
"Bloodseeker","PhantomAssassin","AncientApparition","Windranger","Anti-Mage","lose"
"Silencer","Mirana","DrowRanger","Necrophos","Bristleback","win"
"Riki","Pudge","Alchemist","SpiritBreaker","Rubick","lose"
"StormSpirit","Juggernaut","PhantomAssassin","Abaddon","NyxAssassin","lose"
"AncientApparition","Lifestealer","Clinkz","Mirana","Spectre","win"
"Slardar","VengefulSpirit","TrollWarlord","ShadowFiend","DrowRanger","win"
"Timbersaw","NyxAssassin","Kunkka","Warlock","Morphling","lose"
"Mirana","FacelessVoid","Slark","Disruptor","Slardar","lose"
"DarkSeer","Dazzle","Jakiro","Juggernaut","OutworldDevourer","win"
"PhantomAssassin","Pudge","Oracle","ShadowFiend","TreantProtector","lose"
"Windranger","LegionCommander","Warlock","Bloodseeker","Sven","win"
"Mirana","Windranger","Lich","LegionCommander","Gyrocopter","lose"
"Anti-Mage","Lion","DrowRanger","Meepo","BountyHunter","win"
"Huskar","Dazzle","SandKing","Kunkka","StormSpirit","win"
"Tidehunter","Mirana","Juggernaut","Lion","Enchantress","lose"
"Huskar","QueenofPain","OgreMagi","Lifestealer","FacelessVoid","win"
"Sniper","Medusa","SkywrathMage","PhantomAssassin","Alchemist","lose"
"TemplarAssassin","OutworldDevourer","Slardar","Sniper","ShadowFiend","lose"
"Lifestealer","Timbersaw","StormSpirit","Riki","DrowRanger","win"
"VengefulSpirit","Slark","DrowRanger","Bloodseeker","FacelessVoid","win"
"Sniper","Anti-Mage","Juggernaut","WraithKing","Rubick","lose"
"VengefulSpirit","Weaver","Silencer","Magnus","FacelessVoid","lose"
"Tidehunter","Riki","DrowRanger","Huskar","Sniper","win"
"Puck","Sniper","WinterWyvern","Terrorblade","Mirana","win"
"Alchemist","Windranger","Juggernaut","SpiritBreaker","Timbersaw","lose"
"Bristleback","Timbersaw","Abaddon","Silencer","Windranger","win"
"Clockwerk","SpiritBreaker","Omniknight","Tinker","WraithKing","lose"
"Lifestealer","Windranger","Huskar","Tusk","PhantomAssassin","win"
"Invoker","Pudge","Jakiro","Slark","CrystalMaiden","lose"
"Magnus","Earthshaker","OutworldDevourer","BountyHunter","Timbersaw","win"
"SpiritBreaker","VengefulSpirit","ChaosKnight","Zeus","Bristleback","lose"
"NagaSiren","Dazzle","Invoker","Tidehunter","Sniper","win"
"StormSpirit","Slardar","ShadowShaman","Bloodseeker","Lifestealer","lose"
"Mirana","WraithKing","Bane","Lion","Juggernaut","lose"
"Axe","Omniknight","Slark","Morphling","Sven","win"
"WraithKing","Invoker","Tinker","Slark","PhantomAssassin","lose"
"Tidehunter","TrollWarlord","Anti-Mage","Pudge","Sven","win"
"Lina","Riki","Pudge","Slark","PhantomAssassin","lose"
"ShadowShaman","Necrophos","Clinkz","WraithKing","SkywrathMage","win"
"Pudge","Morphling","DarkSeer","Tinker","WitchDoctor","lose"
"BountyHunter","Axe","Sven","Mirana","Invoker","win"
"Kunkka","DrowRanger","Sniper","CrystalMaiden","Tidehunter","win"
"PhantomAssassin","Bloodseeker","DeathProphet","Invoker","Morphling","lose"
"Pudge","Tiny","BountyHunter","ShadowFiend","TemplarAssassin","win"
"Kunkka","Terrorblade","VengefulSpirit","undefined","PhantomAssassin","lose"
"Timbersaw","CrystalMaiden","Magnus","SandKing","PhantomAssassin","win"
"Pudge","OutworldDevourer","Luna","Earthshaker","Slark","lose"
"Windranger","Lifestealer","Anti-Mage","Lion","QueenofPain","lose"
"FacelessVoid","Silencer","Mirana","Pudge","LegionCommander","win"
"Mirana","Juggernaut","CrystalMaiden","Pudge","Anti-Mage","win"
"Morphling","Sniper","OgreMagi","KeeperoftheLight","SpiritBreaker","lose"
"Ursa","LegionCommander","Razor","Huskar","Riki","win"
"Bloodseeker","Alchemist","WitchDoctor","PhantomAssassin","Doom","lose"
"PhantomAssassin","Slardar","SandKing","Juggernaut","ChaosKnight","lose"
"Mirana","VengefulSpirit","DrowRanger","Abaddon","Kunkka","win"
"Mirana","Rubick","DrowRanger","Lich","SandKing","lose"
"Kunkka","VengefulSpirit","Razor","NyxAssassin","Axe","win"
"PhantomAssassin","Alchemist","Weaver","Earthshaker","Jakiro","win"
"Lifestealer","undefined","StormSpirit","Undying","Pudge","lose"
"Meepo","Slark","Juggernaut","CrystalMaiden","Viper","lose"
"Axe","WitchDoctor","Luna","Medusa","Lion","win"
"StormSpirit","Sven","Zeus","Timbersaw","Jakiro","lose"
"Morphling","Windranger","Tiny","KeeperoftheLight","Lifestealer","win"
"Kunkka","DrowRanger","Invoker","PhantomLancer","LegionCommander","win"
"Bristleback","PhantomAssassin","Juggernaut","Io","Bloodseeker","lose"
"Techies","WitchDoctor","DrowRanger","Riki","PhantomAssassin","lose"
"Pudge","Juggernaut","Huskar","CrystalMaiden","LegionCommander","win"
"Sniper","Riki","Earthshaker","PhantomAssassin","DrowRanger","win"
"Alchemist","TrollWarlord","FacelessVoid","Kunkka","KeeperoftheLight","lose"
"Sven","VengefulSpirit","Abaddon","ShadowFiend","Omniknight","win"
"LegionCommander","PhantomAssassin","KeeperoftheLight","Dazzle","Pudge","lose"
"Zeus","LegionCommander","Riki","Bloodseeker","Anti-Mage","lose"
"PhantomAssassin","Viper","Timbersaw","Omniknight","DrowRanger","win"
"ElderTitan","Invoker","Sniper","Pudge","Earthshaker","lose"
"Kunkka","ChaosKnight","Sven","Lion","Razor","win"
"Sniper","Viper","PhantomAssassin","Riki","Lion","lose"
"LegionCommander","SkywrathMage","Lich","Pudge","Sven","win"
"SandKing","Riki","WitchDoctor","Rubick","Abaddon","win"
"NyxAssassin","Venomancer","Lifestealer","DrowRanger","Pudge","lose"
"Timbersaw","Bristleback","Pudge","OutworldDevourer","Morphling","win"
"Kunkka","TemplarAssassin","Invoker","WraithKing","PhantomAssassin","lose"
"LegionCommander","Kunkka","PhantomAssassin","Sven","WitchDoctor","win"
"TrollWarlord","Juggernaut","Techies","Oracle","Riki","lose"
"OgreMagi","ElderTitan","Sniper","Medusa","Mirana","win"
"Doom","Morphling","Necrophos","Riki","Clinkz","lose"
"Slark","DrowRanger","Timbersaw","Slardar","Sven","lose"
"Pudge","Zeus","ShadowFiend","SpiritBreaker","Lion","win"
"Spectre","Terrorblade","CrystalMaiden","Tinker","Magnus","win"
"FacelessVoid","Pudge","Juggernaut","Invoker","WitchDoctor","lose"
"Sniper","Windranger","Pudge","Lina","Axe","lose"
"Gyrocopter","PhantomAssassin","Lifestealer","Tinker","FacelessVoid","win"
"Bristleback","Clockwerk","SpiritBreaker","Chen","Luna","win"
"Enigma","Zeus","Necrophos","Bloodseeker","SandKing","lose"
"Invoker","Mirana","Riki","Disruptor","DarkSeer","lose"
"Pudge","Earthshaker","Zeus","FacelessVoid","Luna","win"
"Sniper","PhantomAssassin","LegionCommander","Zeus","Axe","win"
"Anti-Mage","Sven","Bloodseeker","Riki","Invoker","lose"
"Timbersaw","FacelessVoid","Bloodseeker","OutworldDevourer","Anti-Mage","win"
"VengefulSpirit","Sven","Windranger","Slark","Nature'sProphet","lose"
"Abaddon","Huskar","PhantomAssassin","Invoker","Luna","win"
"QueenofPain","Morphling","Silencer","Pudge","Bloodseeker","lose"
"Pudge","Riki","Enchantress","Axe","DragonKnight","lose"
"LegionCommander","Oracle","Invoker","Ursa","Lich","win"
"Pugna","Mirana","Juggernaut","PhantomAssassin","Zeus","win"
"Lion","CentaurWarrunner","Pudge","Axe","Razor","lose"
"PhantomLancer","Slark","ShadowShaman","Bristleback","Sniper","win"
"Terrorblade","KeeperoftheLight","PhantomAssassin","Alchemist","Axe","lose"
"Tiny","Lifestealer","Kunkka","Tinker","Sniper","lose"
"DrowRanger","Bristleback","Lion","Invoker","Nature'sProphet","win"
"Alchemist","Slark","DrowRanger","Riki","OgreMagi","lose"
"VengefulSpirit","Invoker","Anti-Mage","Necrophos","Sniper","win"
"Oracle","PhantomLancer","Pudge","Tinker","PhantomAssassin","win"
"Clinkz","Sniper","Juggernaut","LegionCommander","Weaver","lose"
"Kunkka","Mirana","LegionCommander","Medusa","DrowRanger","lose"
"CrystalMaiden","Rubick","Anti-Mage","Tidehunter","Tinker","win"
"WraithKing","Tiny","Juggernaut","Bloodseeker","ShadowFiend","lose"
"Mirana","PhantomAssassin","Spectre","Bristleback","Sniper","win"
"Lion","Riki","SandKing","Invoker","DrowRanger","win"
"Tinker","Tidehunter","LegionCommander","Juggernaut","Rubick","lose"
"WitchDoctor","Tiny","Bristleback","Slark","PhantomAssassin","lose"
"ShadowShaman","Sven","Bloodseeker","DrowRanger","LegionCommander","win"
"NyxAssassin","Medusa","Slark","ShadowFiend","Puck","lose"
"VengefulSpirit","Mirana","Kunkka","Slardar","DrowRanger","win"
"Clinkz","Undying","Invoker","Tusk","Weaver","win"
"Slark","Enchantress","Viper","Mirana","Bristleback","lose"
"PhantomAssassin","Huskar","Earthshaker","LegionCommander","SkywrathMage","win"
"WraithKing","Anti-Mage","DeathProphet","DrowRanger","Weaver","lose"
"Lifestealer","Tiny","Huskar","Alchemist","Kunkka","lose"
"TrollWarlord","Juggernaut","Earthshaker","PhantomAssassin","PhantomLancer","win"
"Luna","LegionCommander","PhantomAssassin","Mirana","Bloodseeker","win"
"Razor","Axe","Lion","Juggernaut","Tinker","lose"
"CrystalMaiden","Lion","Razor","Sven","Pudge","win"
"Viper","Spectre","Enchantress","Axe","PhantomAssassin","lose"
"Clinkz","Batrider","Morphling","Weaver","Sven","win"
"BountyHunter","Mirana","Invoker","Bloodseeker","Slardar","lose"
"QueenofPain","Anti-Mage","PhantomAssassin","Tiny","Sven","win"
"Juggernaut","LegionCommander","Alchemist","Jakiro","Zeus","lose"
"Pudge","NagaSiren","Ursa","EmberSpirit","Mirana","win"
"DrowRanger","FacelessVoid","Disruptor","LegionCommander","Windranger","lose"
"KeeperoftheLight","WraithKing","QueenofPain","Sniper","Mirana","win"
"Juggernaut","Enchantress","Meepo","StormSpirit","Pudge","lose"
"DrowRanger","Kunkka","Zeus","Silencer","PhantomAssassin","win"
"Mirana","ShadowFiend","Pudge","Lion","SpiritBreaker","lose"
"Mirana","Sniper","DarkSeer","Lina","ChaosKnight","win"
"WraithKing","Phoenix","Huskar","Windranger","EarthSpirit","lose"
"Slardar","Bloodseeker","Slark","Riki","Invoker","lose"
"PhantomAssassin","Abaddon","Razor","Zeus","Axe","win"
"Zeus","Clinkz","Doom","Timbersaw","DrowRanger","lose"
"SpiritBreaker","LegionCommander","Pudge","Mirana","OgreMagi","win"
"Ursa","Huskar","Invoker","Mirana","NightStalker","win"
"Pudge","DrowRanger","Timbersaw","NagaSiren","Axe","lose"
"Weaver","Tidehunter","Windranger","Magnus","Beastmaster","win"
"Invoker","OutworldDevourer","Bloodseeker","ArcWarden","Lina","lose"
"Mirana","Juggernaut","Sven","Viper","Riki","lose"
"Anti-Mage","Magnus","Lifestealer","Pugna","PhantomAssassin","win"
"Silencer","Anti-Mage","ShadowFiend","Mirana","LegionCommander","lose"
"Techies","Dazzle","Morphling","Tiny","Invoker","win"
"Invoker","Lifestealer","Sniper","Pudge","FacelessVoid","lose"
"Riki","Abaddon","OutworldDevourer","Lion","Timbersaw","win"
"Slark","BountyHunter","SpiritBreaker","LegionCommander","Tinker","win"
"WraithKing","StormSpirit","Sven","Mirana","KeeperoftheLight","lose"
"Earthshaker","Lion","PhantomAssassin","Tinker","Slark","win"
"Techies","Mirana","Bloodseeker","Anti-Mage","Batrider","lose"
"KeeperoftheLight","Slark","Mirana","Riki","Razor","lose"
"Meepo","Necrophos","Bristleback","BountyHunter","Pudge","win"
"SandKing","ChaosKnight","PhantomAssassin","Ursa","Lycan","win"
"Lina","LegionCommander","Riki","Invoker","Zeus","lose"
"Nature'sProphet","Medusa","Sniper","CrystalMaiden","DrowRanger","lose"
"Bloodseeker","Alchemist","Huskar","Earthshaker","Mirana","win"
"Undying","Mirana","ShadowDemon","PhantomAssassin","Pudge","lose"
"Invoker","Juggernaut","Rubick","Sven","Clinkz","win"
"Tiny","QueenofPain","Rubick","Juggernaut","Bloodseeker","lose"
"Windranger","Dazzle","Lifestealer","TrollWarlord","ShadowFiend","win"
"Bristleback","Weaver","NyxAssassin","Sniper","WraithKing","lose"
"Tinker","Abaddon","LegionCommander","Slark","Axe","win"
"ShadowFiend","Magnus","Riki","Slardar","Rubick","lose"
"Mirana","Medusa","Necrophos","Kunkka","Clinkz","win"
"Omniknight","Axe","Ursa","Mirana","PhantomAssassin","win"
"Riki","Juggernaut","Pudge","Jakiro","Anti-Mage","lose"
"Nature'sProphet","Juggernaut","Clockwerk","Oracle","BountyHunter","win"
"LegionCommander","Axe","DrowRanger","Broodmother","Sniper","lose"
"Axe","Puck","Invoker","Rubick","Lion","lose"
"DrowRanger","Pudge","Sniper","Slark","Sven","win"
"Pudge","Sven","KeeperoftheLight","Windranger","Slardar","win"
"Sniper","Lion","Gyrocopter","Spectre","DeathProphet","lose"
"Leshrac","FacelessVoid","EmberSpirit","Techies","Tinker","win"
"Razor","Enigma","PhantomAssassin","Sven","Lina","lose"
"Invoker","PhantomAssassin","Venomancer","Luna","Sven","win"
"LegionCommander","FacelessVoid","Omniknight","Weaver","WitchDoctor","lose"
"Puck","StormSpirit","Mirana","EmberSpirit","Enigma","lose"
"Timbersaw","PhantomAssassin","Luna","Rubick","OgreMagi","win"
"Sniper","Lina","Axe","Mirana","Juggernaut","win"
"Nature'sProphet","Slardar","DrowRanger","Necrophos","Pudge","lose"
"Windranger","Morphling","Nature'sProphet","Juggernaut","Doom","win"
"TemplarAssassin","Slark","QueenofPain","Sven","WinterWyvern","lose"
"Visage","Juggernaut","Invoker","FacelessVoid","Sniper","lose"
"DrowRanger","Disruptor","Anti-Mage","Pudge","Sven","win"
"Timbersaw","Invoker","Nature'sProphet","Alchemist","Techies","win"
"Riki","Earthshaker","Magnus","EmberSpirit","Windranger","lose"
"Rubick","Zeus","Pudge","Clockwerk","Mirana","lose"
"WraithKing","Juggernaut","Clinkz","Sven","Windranger","win"
"Earthshaker","Tinker","Bloodseeker","Morphling","LegionCommander","win"
"Sven","Kunkka","Pudge","Timbersaw","Anti-Mage","lose"
"PhantomAssassin","Alchemist","Clinkz","OutworldDevourer","OgreMagi","lose"
"NightStalker","Slark","Zeus","Bloodseeker","ShadowFiend","win"
"Huskar","Sven","TrollWarlord","Gyrocopter","Weaver","lose"
"Mirana","EarthSpirit","Sniper","Invoker","Pudge","win"
"Pudge","Juggernaut","Riki","Meepo","Medusa","win"
"Mirana","PhantomAssassin","LegionCommander","QueenofPain","Rubick","lose"
"Abaddon","Sven","PhantomAssassin","Clockwerk","OgreMagi","win"
"DrowRanger","LegionCommander","Invoker","Anti-Mage","QueenofPain","lose"
"Tidehunter","PhantomLancer","Viper","Timbersaw","Puck","lose"
"WraithKing","Earthshaker","Sniper","Luna","Medusa","win"
"Axe","ChaosKnight","BountyHunter","SpiritBreaker","DragonKnight","win"
"Sven","Lifestealer","Slark","Riki","SandKing","lose"
"OgreMagi","Sven","Disruptor","Slark","Pudge","win"
"WraithKing","WitchDoctor","Magnus","Mirana","Juggernaut","lose"
"SkywrathMage","LegionCommander","Necrophos","Jakiro","Juggernaut","win"
"Batrider","FacelessVoid","Pudge","Slark","Omniknight","lose"
"Invoker","LegionCommander","Silencer","Zeus","Anti-Mage","lose"
"Io","CentaurWarrunner","Tidehunter","DrowRanger","Omniknight","win"
"Sven","WraithKing","PhantomAssassin","DrowRanger","Luna","win"
"Anti-Mage","Juggernaut","Tusk","Omniknight","Lycan","lose"
"Axe","PhantomAssassin","Juggernaut","Omniknight","Sniper","lose"
"BountyHunter","Sven","Invoker","DeathProphet","OgreMagi","win"
"Mirana","Kunkka","StormSpirit","Leshrac","Riki","win"
"Puck","LegionCommander","Venomancer","SpiritBreaker","EmberSpirit","lose"
"Techies","Tusk","Lina","Mirana","Timbersaw","lose"
"Sniper","Pudge","Medusa","Huskar","QueenofPain","win"
"Oracle","Tidehunter","LegionCommander","Pudge","Sniper","win"
"Luna","Silencer","Magnus","Kunkka","QueenofPain","lose"
"Nature'sProphet","Medusa","TreantProtector","Lifestealer","SpiritBreaker","lose"
"Juggernaut","Windranger","Rubick","Viper","FacelessVoid","win"
"DeathProphet","Pudge","Beastmaster","VengefulSpirit","Mirana","win"
"LegionCommander","ShadowFiend","Sniper","FacelessVoid","Earthshaker","lose"
"Morphling","WraithKing","Slardar","SandKing","Necrophos","win"
"Lina","TrollWarlord","Riki","Mirana","LegionCommander","lose"
"ShadowFiend","DrowRanger","OgreMagi","Bristleback","Medusa","lose"
"Axe","PhantomAssassin","Pudge","AncientApparition","QueenofPain","win"
"Mirana","Sven","Tusk","LegionCommander","Slardar","lose"
"QueenofPain","CrystalMaiden","Axe","PhantomAssassin","Earthshaker","win"
"Bloodseeker","Kunkka","Mirana","Lina","ShadowFiend","win"
"Invoker","OgreMagi","Pudge","LegionCommander","Juggernaut","lose"
"Sniper","Spectre","CrystalMaiden","LegionCommander","Riki","lose"
"Invoker","Pudge","Ursa","DrowRanger","NightStalker","win"
"Batrider","WraithKing","CrystalMaiden","Windranger","ShadowShaman","win"
"ChaosKnight","ShadowFiend","Bloodseeker","Alchemist","Juggernaut","lose"
"Windranger","ShadowFiend","KeeperoftheLight","Juggernaut","Sniper","win"
"Sven","Axe","Slark","DrowRanger","Mirana","lose"
"ShadowFiend","SpiritBreaker","Slark","Sniper","Nature'sProphet","lose"
"PhantomAssassin","Windranger","Riki","CrystalMaiden","Pudge","win"
"PhantomAssassin","Necrophos","Juggernaut","Mirana","Magnus","win"
"Sven","WraithKing","Pudge","Visage","Bloodseeker","lose"
"SandKing","Puck","Sven","Rubick","OutworldDevourer","win"
"Pudge","Phoenix","Silencer","Morphling","TrollWarlord","lose"
"BountyHunter","Ursa","Axe","FacelessVoid","Sniper","win"
"TrollWarlord","Anti-Mage","Slark","StormSpirit","Lifestealer","lose"
"TemplarAssassin","Clockwerk","Windranger","Gyrocopter","Viper","lose"
"Bristleback","PhantomAssassin","Lifestealer","Tiny","TrollWarlord","win"
"EmberSpirit","Dazzle","Axe","Rubick","Ursa","lose"
"DrowRanger","Pudge","Slardar","Tusk","AncientApparition","win"
"StormSpirit","Techies","Tidehunter","DrowRanger","CrystalMaiden","lose"
"ShadowDemon","Luna","Lion","PhantomAssassin","Tinker","win"
"Pudge","Timbersaw","QueenofPain","ArcWarden","Alchemist","win"
"Riki","Techies","Enigma","Puck","Nature'sProphet","lose"
"Alchemist","PhantomAssassin","Riki","DragonKnight","Timbersaw","win"
