@RELATION all

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE kills NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE class {"win","lose"}

@DATA
"KeeperoftheLight","Slardar","Windranger","Pudge","Terrorblade",-44,1859,"lose"
"OutworldDevourer","DrowRanger","Axe","DarkSeer","Zeus",11,2734,"win"
"CrystalMaiden","TreantProtector","Tiny","Terrorblade","Abaddon",20,1983,"win"
"Disruptor","Rubick","Earthshaker","Juggernaut","Windranger",-20,1983,"lose"
"Lion","Invoker","Tinker","PhantomAssassin","Clinkz",-14,2975,"lose"
"Rubick","Anti-Mage","Riki","Pudge","StormSpirit",14,2975,"win"
"undefined","Kunkka","Axe","PhantomAssassin","Invoker",0,13,"lose"
"LegionCommander","Sniper","DrowRanger","Abaddon","Anti-Mage",11,2394,"win"
"Undying","Luna","Clinkz","QueenofPain","Sven",-11,2394,"lose"
"BountyHunter","Windranger","Tinker","CentaurWarrunner","Ursa",25,3353,"win"
"Mirana","Timbersaw","Slardar","Necrophos","Anti-Mage",-25,3353,"lose"
"AncientApparition","Morphling","Zeus","PhantomAssassin","Lina",-27,2148,"lose"
"Clockwerk","Riki","Pudge","Sniper","Timbersaw",27,2148,"win"
"Lina","TrollWarlord","LegionCommander","Doom","Pudge",17,2158,"win"
"FacelessVoid","Clinkz","Slark","Lion","ArcWarden",-17,2158,"lose"
"Lich","Slark","SkywrathMage","Techies","ChaosKnight",-14,2828,"lose"
"Riki","Puck","Axe","Huskar","Oracle",14,1901,"win"
"Windranger","Pudge","QueenofPain","StormSpirit","LegionCommander",-14,1901,"lose"
"DrowRanger","CrystalMaiden","LoneDruid","Broodmother","TreantProtector",18,1247,"win"
"Mirana","Windranger","Invoker","Pudge","Slardar",-4,2847,"lose"
"PhantomAssassin","QueenofPain","BountyHunter","WraithKing","FacelessVoid",4,2847,"win"
"Bloodseeker","Sniper","TrollWarlord","Axe","Juggernaut",-14,2618,"lose"
"Axe","StormSpirit","Juggernaut","Pudge","Disruptor",29,2706,"win"
"Necrophos","AncientApparition","Tiny","Timbersaw","Slark",-29,2706,"lose"
"Ursa","SkywrathMage","Juggernaut","Lion","PhantomAssassin",-20,2439,"lose"
"OutworldDevourer","Luna","TrollWarlord","LegionCommander","FacelessVoid",20,2439,"win"
"OgreMagi","Doom","Slark","StormSpirit","Zeus",-19,2829,"lose"
"Riki","Mirana","Axe","PhantomAssassin","Clinkz",19,2829,"win"
"Alchemist","Lifestealer","Omniknight","FacelessVoid","Bristleback",15,3297,"win"
"Invoker","Huskar","Bloodseeker","FacelessVoid","ShadowDemon",25,1029,"win"
"Anti-Mage","Timbersaw","Lion","LegionCommander","Lina",15,2775,"win"
"Bloodseeker","Mirana","WinterWyvern","SandKing","FacelessVoid",-15,2775,"lose"
"Windranger","DrowRanger","FacelessVoid","Juggernaut","Lion",9,2609,"win"
"Earthshaker","Juggernaut","Nature'sProphet","Bristleback","TemplarAssassin",3,2606,"win"
"Jakiro","Tidehunter","Clinkz","SandKing","Alchemist",-3,2606,"lose"
"OgreMagi","Pudge","Warlock","Anti-Mage","NyxAssassin",40,1938,"win"
"Sven","Axe","Riki","WitchDoctor","ShadowShaman",-40,1938,"lose"
"Abaddon","Sniper","Lina","Invoker","ShadowShaman",20,1438,"win"
"Clockwerk","PhantomAssassin","Rubick","Omniknight","Tinker",20,2541,"win"
"Oracle","Warlock","FacelessVoid","WraithKing","Slark",-20,2541,"lose"
"Earthshaker","Disruptor","SpiritBreaker","ArcWarden","Riki",-30,2236,"lose"
"Invoker","Clinkz","Leshrac","LegionCommander","CentaurWarrunner",30,2236,"win"
"WraithKing","Ursa","Warlock","Jakiro","Juggernaut",12,2228,"win"
"Sniper","Dazzle","Anti-Mage","LegionCommander","ShadowShaman",-12,2228,"lose"
"Windranger","SpiritBreaker","Viper","Silencer","CentaurWarrunner",-18,3628,"lose"
"Lifestealer","Juggernaut","VengefulSpirit","Tinker","Timbersaw",30,4514,"win"
"DragonKnight","Tidehunter","Lina","KeeperoftheLight","StormSpirit",-30,4514,"lose"
"Juggernaut","Lifestealer","Kunkka","Invoker","Lion",6,2248,"win"
"StormSpirit","DrowRanger","Omniknight","FacelessVoid","LegionCommander",-6,2248,"lose"
"StormSpirit","WraithKing","Mirana","Spectre","Timbersaw",70,1518,"win"
"EarthSpirit","Tinker","Alchemist","AncientApparition","ShadowShaman",-70,1518,"lose"
"PhantomAssassin","Mirana","CentaurWarrunner","AncientApparition","Morphling",28,2134,"win"
"Alchemist","Juggernaut","Timbersaw","Lion","Windranger",-28,2134,"lose"
"Anti-Mage","WitchDoctor","Riki","TrollWarlord","Pudge",7,2991,"lose"
"Windranger","DrowRanger","BountyHunter","Medusa","PhantomAssassin",-7,2991,"win"
"TrollWarlord","Pudge","OgreMagi","Invoker","Tinker",22,2194,"win"
"Clinkz","PhantomAssassin","NyxAssassin","LegionCommander","CrystalMaiden",-22,2194,"lose"
"Juggernaut","Sniper","Magnus","Warlock","Abaddon",-57,1966,"lose"
"Kunkka","BountyHunter","Earthshaker","Luna","Bane",57,1966,"win"
"Invoker","Mirana","SpiritBreaker","VengefulSpirit","PhantomAssassin",22,4480,"win"
"DragonKnight","Medusa","Necrophos","ElderTitan","Lion",-22,4480,"lose"
"BountyHunter","Tiny","Windranger","Morphling","LegionCommander",-16,2315,"win"
"Riki","Pudge","TrollWarlord","VengefulSpirit","Invoker",8,1546,"win"
"LegionCommander","Doom","Slark","Sniper","SpiritBreaker",8,2368,"win"
"Morphling","Enigma","Juggernaut","DeathProphet","Invoker",12,2800,"win"
"Lion","Slardar","Viper","Nature'sProphet","PhantomAssassin",-12,2800,"lose"
"Lich","StormSpirit","Slark","FacelessVoid","Pudge",31,1434,"win"
"Invoker","Tinker","Axe","DrowRanger","Morphling",-31,1434,"lose"
"Slark","CrystalMaiden","Pudge","Axe","Meepo",40,1981,"win"
"PhantomAssassin","Juggernaut","Huskar","Mirana","Sven",-40,1981,"lose"
"Oracle","Bloodseeker","FacelessVoid","DrowRanger","Tinker",16,1932,"win"
"Undying","Warlock","Anti-Mage","SpiritBreaker","AncientApparition",12,2497,"win"
"Rubick","LegionCommander","Sniper","Morphling","Timbersaw",-12,2497,"lose"
"Mirana","Lifestealer","Oracle","Lion","KeeperoftheLight",0,17,"lose"
"FacelessVoid","Invoker","BountyHunter","Spectre","Phoenix",37,2421,"win"
"Venomancer","Zeus","Juggernaut","LegionCommander","Lich",-37,2421,"lose"
"Kunkka","Slark","Invoker","Bloodseeker","Luna",-39,2296,"lose"
"Riki","LegionCommander","Lich","Tusk","DragonKnight",39,2296,"win"
"Riki","Pudge","Zeus","Invoker","FacelessVoid",34,2234,"win"
"Morphling","Meepo","Rubick","Windranger","Juggernaut",-34,2234,"lose"
"Silencer","FacelessVoid","SandKing","Invoker","PhantomAssassin",-15,2753,"lose"
"Mirana","Tinker","Enigma","Morphling","Lion",15,2753,"win"
"Brewmaster","Riki","Disruptor","Juggernaut","Invoker",-9,2567,"lose"
"Huskar","Oracle","PhantomAssassin","SandKing","DrowRanger",9,2567,"win"
"WinterWyvern","TrollWarlord","Zeus","PhantomLancer","Bloodseeker",19,2219,"win"
"Windranger","Anti-Mage","AncientApparition","Nature'sProphet","PhantomAssassin",-19,2219,"lose"
"Lion","DrowRanger","CrystalMaiden","Kunkka","StormSpirit",6,2101,"win"
"Undying","Clinkz","Anti-Mage","Slardar","LegionCommander",-6,2101,"lose"
"Lifestealer","Bristleback","TreantProtector","Mirana","Enchantress",3,1614,"lose"
"Undying","FacelessVoid","SandKing","Lina","DrowRanger",36,1808,"win"
"Puck","Silencer","Mirana","Enigma","Anti-Mage",-36,1808,"lose"
"VengefulSpirit","FacelessVoid","Techies","EarthSpirit","Luna",-24,2532,"lose"
"Pudge","LegionCommander","CrystalMaiden","Juggernaut","Zeus",24,2532,"win"
"StormSpirit","Tinker","Earthshaker","Morphling","Slark",10,3184,"lose"
"PhantomAssassin","SpiritBreaker","Pudge","Sniper","DeathProphet",-32,3031,"lose"
"BountyHunter","Slark","Tinker","TreantProtector","CrystalMaiden",32,3031,"win"
"Razor","ChaosKnight","Luna","Huskar","OgreMagi",26,1780,"win"
"Weaver","TreantProtector","Alchemist","FacelessVoid","Invoker",-26,1780,"lose"
"DrowRanger","Timbersaw","Pudge","Lich","Zeus",-66,1561,"lose"
"VengefulSpirit","PhantomAssassin","DragonKnight","Juggernaut","SandKing",66,1561,"win"
"FacelessVoid","Morphling","Pudge","Juggernaut","Mirana",-1,3704,"lose"
"Axe","Slark","Batrider","Spectre","LegionCommander",1,3704,"win"
"LegionCommander","Slark","Sven","Mirana","Pudge",-9,3673,"lose"
"DeathProphet","Slark","Sven","Disruptor","Riki",1,254,"lose"
"Mirana","DrowRanger","FacelessVoid","AncientApparition","CrystalMaiden",36,2068,"win"
"PhantomAssassin","Oracle","WraithKing","Alchemist","Kunkka",-36,2068,"lose"
"Slark","BountyHunter","Silencer","Tinker","EmberSpirit",-4,3446,"lose"
"DrowRanger","Sniper","LegionCommander","Abaddon","Timbersaw",-6,3936,"win"
"EmberSpirit","Luna","NyxAssassin","Mirana","Riki",6,3936,"lose"
"Sniper","Lina","Juggernaut","Ursa","Timbersaw",4,388,"lose"
"KeeperoftheLight","Bloodseeker","Morphling","EmberSpirit","Riki",0,1425,"win"
"Silencer","FacelessVoid","Necrophos","BountyHunter","SpiritBreaker",19,2644,"win"
"Lifestealer","PhantomAssassin","Clinkz","QueenofPain","LegionCommander",-19,2644,"lose"
"Windranger","Slark","undefined","Zeus","SpiritBreaker",0,321,"lose"
"Sniper","Abaddon","ShadowDemon","Doom","Terrorblade",9,2458,"win"
"PhantomAssassin","ShadowFiend","Morphling","Pudge","Riki",-9,2458,"lose"
"DrowRanger","Beastmaster","Slark","Puck","WitchDoctor",31,3278,"win"
"Windranger","LegionCommander","ShadowShaman","Timbersaw","Bloodseeker",-31,3278,"lose"
"TreantProtector","Sven","NyxAssassin","TemplarAssassin","Riki",-2,2546,"win"
"Kunkka","Pudge","SandKing","DrowRanger","Sniper",2,2546,"lose"
"Tusk","Viper","Invoker","Omniknight","Lifestealer",-10,2994,"lose"
"Timbersaw","ShadowFiend","Lion","SpiritBreaker","Windranger",10,2994,"win"
"Mirana","Terrorblade","Earthshaker","OutworldDevourer","QueenofPain",-18,1781,"lose"
"Alchemist","Nature'sProphet","Slardar","PhantomAssassin","DrowRanger",18,1781,"win"
"DrowRanger","Omniknight","Razor","Juggernaut","TreantProtector",4,2228,"win"
"SkywrathMage","Tinker","Spectre","KeeperoftheLight","Timbersaw",-4,2228,"lose"
"Slark","Anti-Mage","PhantomLancer","Lina","OutworldDevourer",-8,2001,"lose"
"Earthshaker","OutworldDevourer","Timbersaw","SkywrathMage","PhantomLancer",38,2745,"win"
"Sniper","PhantomAssassin","Earthshaker","Juggernaut","Nature'sProphet",-15,2326,"lose"
"Abaddon","FacelessVoid","Invoker","Warlock","Mirana",15,2326,"win"
"Enchantress","NyxAssassin","Clinkz","Invoker","Bloodseeker",-17,3205,"lose"
"EarthSpirit","QueenofPain","Sniper","Riki","Huskar",17,3205,"win"
"Tinker","DragonKnight","WraithKing","Dazzle","Tiny",-18,2934,"lose"
"Brewmaster","Nature'sProphet","NagaSiren","Invoker","Juggernaut",18,2934,"win"
"PhantomAssassin","KeeperoftheLight","OgreMagi","NyxAssassin","PhantomLancer",-23,3232,"lose"
"SandKing","Broodmother","WraithKing","Earthshaker","Necrophos",23,3232,"win"
"SpiritBreaker","Lycan","DarkSeer","DrowRanger","Mirana",-9,3165,"lose"
"Sven","Earthshaker","PhantomAssassin","Silencer","Lifestealer",9,3165,"win"
"PhantomAssassin","Invoker","Juggernaut","Disruptor","Medusa",15,1728,"win"
"Viper","ShadowShaman","Clockwerk","Clinkz","ShadowFiend",-9,3745,"lose"
"Techies","PhantomAssassin","LegionCommander","Riki","Windranger",9,3745,"win"
"LegionCommander","Medusa","Lifestealer","CrystalMaiden","PhantomAssassin",-7,2040,"win"
"Bloodseeker","Enigma","ShadowFiend","Undying","Bristleback",7,2040,"lose"
"Tidehunter","Sven","Mirana","Zeus","Huskar",8,2047,"win"
"Riki","SpiritBreaker","Juggernaut","Luna","Enchantress",-13,3918,"lose"
"Bristleback","BountyHunter","Sniper","Tiny","Lion",13,3918,"win"
"LegionCommander","Ursa","Silencer","Pudge","Sniper",10,1813,"win"
"StormSpirit","Timbersaw","Doom","Undying","Slark",-10,1813,"lose"
"EmberSpirit","Jakiro","LegionCommander","Juggernaut","Bristleback",-12,3457,"lose"
"Riki","PhantomAssassin","Sniper","WraithKing","PhantomLancer",12,3457,"win"
"Zeus","Slark","Omniknight","WraithKing","Lycan",6,2692,"win"
"DarkSeer","Invoker","Enigma","Riki","Kunkka",-6,2692,"lose"
"NyxAssassin","FacelessVoid","Mirana","PhantomLancer","LegionCommander",-23,2423,"lose"
"Juggernaut","EarthSpirit","Earthshaker","PhantomAssassin","Medusa",23,2423,"win"
"Huskar","Pudge","AncientApparition","EmberSpirit","DrowRanger",-33,2064,"lose"
"Spectre","LegionCommander","Bristleback","Phoenix","Tinker",33,2064,"win"
"Necrophos","Lion","EmberSpirit","BountyHunter","Slark",-23,2517,"lose"
"Invoker","CrystalMaiden","Riki","LegionCommander","Huskar",23,2517,"win"
"Slark","Lifestealer","StormSpirit","Omniknight","Timbersaw",-30,1745,"lose"
"Sniper","LegionCommander","Tinker","FacelessVoid","CrystalMaiden",30,1745,"win"
"Sniper","Necrophos","Omniknight","Riki","Zeus",32,1849,"win"
"Zeus","Clinkz","Slardar","Pudge","Juggernaut",37,2011,"win"
"WitchDoctor","Pudge","Lifestealer","Morphling","Timbersaw",45,1105,"win"
"PhantomAssassin","Pudge","Disruptor","Slark","Rubick",31,2211,"win"
"QueenofPain","Bristleback","BountyHunter","Sniper","Necrophos",-31,2211,"lose"
"DrowRanger","Ursa","Necrophos","Invoker","FacelessVoid",10,2423,"win"
"Undying","Morphling","ChaosKnight","Lifestealer","CrystalMaiden",-10,2423,"lose"
"DarkSeer","Magnus","Sniper","Lina","ShadowShaman",5,2868,"lose"
"Bristleback","Bloodseeker","Omniknight","Axe","Viper",-5,2868,"win"
"Slardar","Rubick","Huskar","Tiny","Windranger",-15,2181,"lose"
"DragonKnight","Meepo","VengefulSpirit","DrowRanger","Riki",15,2181,"win"
"Slark","Timbersaw","Invoker","BountyHunter","Nature'sProphet",-11,3583,"lose"
"Puck","Omniknight","PhantomLancer","Windranger","Earthshaker",11,3583,"win"
"ShadowDemon","Techies","Spectre","Juggernaut","Viper",4,3139,"lose"
"Ursa","Gyrocopter","Doom","ShadowFiend","Nature'sProphet",-4,3139,"win"
"WitchDoctor","ShadowFiend","Rubick","PhantomAssassin","Phoenix",15,2692,"win"
"Bane","Anti-Mage","Enigma","Bristleback","WraithKing",-15,2692,"lose"
"Juggernaut","Spectre","Pugna","CrystalMaiden","SkywrathMage",20,2282,"win"
"StormSpirit","Lina","Mirana","Luna","Alchemist",-20,2282,"lose"
"PhantomAssassin","SandKing","Windranger","CentaurWarrunner","Mirana",4,3540,"win"
"Techies","Kunkka","Pudge","Anti-Mage","Razor",-4,3540,"lose"
"Mirana","AncientApparition","Riki","TrollWarlord","Sven",-11,3237,"lose"
"Medusa","Timbersaw","Zeus","Pudge","Omniknight",11,3237,"win"
"Juggernaut","Venomancer","NyxAssassin","Necrophos","Slark",-9,2093,"lose"
"Tinker","Lifestealer","Timbersaw","PhantomAssassin","Omniknight",9,2093,"win"
"Gyrocopter","WinterWyvern","Invoker","KeeperoftheLight","Lifestealer",-11,1943,"lose"
"OgreMagi","Mirana","FacelessVoid","LegionCommander","Huskar",11,1943,"win"
"Riki","Slark","Leshrac","WraithKing","Invoker",16,3006,"win"
"Medusa","ElderTitan","Ursa","Juggernaut","Magnus",-16,3006,"lose"
"Ursa","Meepo","Omniknight","Pudge","Clinkz",24,2152,"win"
"DrowRanger","Lina","Anti-Mage","Sniper","Lion",-24,2152,"lose"
"TemplarAssassin","Dazzle","LegionCommander","CrystalMaiden","DragonKnight",18,1392,"win"
"Alchemist","Morphling","WitchDoctor","Riki","ChaosKnight",-18,1392,"lose"
"Anti-Mage","PhantomAssassin","ShadowDemon","Meepo","Mirana",-42,1968,"lose"
"LegionCommander","Huskar","Lion","Timbersaw","Pudge",42,1968,"win"
"Bloodseeker","DrowRanger","Warlock","VengefulSpirit","LegionCommander",5,1210,"win"
"Lina","Pudge","Necrophos","PhantomAssassin","Invoker",-16,2191,"lose"
"Omniknight","Lion","BountyHunter","Nature'sProphet","Silencer",16,2191,"win"
"Necrophos","Weaver","CrystalMaiden","Alchemist","Mirana",-3,3157,"win"
"StormSpirit","Pudge","Lycan","Lion","Silencer",3,3157,"lose"
"Earthshaker","Timbersaw","Beastmaster","EmberSpirit","AncientApparition",6,4286,"win"
"Necrophos","Nature'sProphet","EarthSpirit","PhantomAssassin","Mirana",-6,4286,"lose"
"Dazzle","PhantomAssassin","PhantomLancer","Tidehunter","Mirana",18,2012,"win"
"Earthshaker","Juggernaut","Nature'sProphet","Invoker","OgreMagi",-18,2012,"lose"
"Oracle","Terrorblade","Sven","Invoker","Magnus",0,93,"lose"
"Riki","Timbersaw","Kunkka","Tiny","OgreMagi",15,3038,"win"
"Viper","Earthshaker","Tiny","Huskar","Sniper",-18,2948,"lose"
"Axe","Mirana","PhantomAssassin","Tinker","DragonKnight",18,2948,"win"
"Riki","DragonKnight","Sniper","LegionCommander","Invoker",-2,2995,"win"
"Huskar","Slardar","Luna","DrowRanger","Kunkka",2,2995,"lose"
"Puck","Timbersaw","DrowRanger","Pudge","CrystalMaiden",34,2037,"win"
"BountyHunter","LegionCommander","Jakiro","Sven","VengefulSpirit",-34,2037,"lose"
"Medusa","SandKing","Slardar","CrystalMaiden","Tidehunter",19,3233,"win"
"VengefulSpirit","Rubick","Viper","Huskar","Axe",-19,3233,"lose"
"Batrider","Warlock","StormSpirit","Morphling","OgreMagi",-20,2306,"lose"
"ElderTitan","OutworldDevourer","Anti-Mage","Lion","TreantProtector",20,2306,"win"
"DrowRanger","Axe","Spectre","Mirana","LegionCommander",22,1819,"win"
"Timbersaw","Morphling","Silencer","ChaosKnight","Disruptor",39,2074,"win"
"Anti-Mage","DrowRanger","FacelessVoid","Nature'sProphet","Luna",-39,2074,"lose"
"DrowRanger","Riki","FacelessVoid","Invoker","Pudge",-2,2563,"win"
"Windranger","OgreMagi","Brewmaster","Lion","Slark",2,2563,"lose"
"SpiritBreaker","Sven","WraithKing","Ursa","OgreMagi",-12,2740,"lose"
"Pugna","LegionCommander","PhantomAssassin","Windranger","StormSpirit",12,2740,"win"
"Medusa","Sven","DrowRanger","Mirana","Nature'sProphet",14,2037,"win"
"Weaver","Anti-Mage","Lina","PhantomAssassin","ShadowDemon",-14,2037,"lose"
"WinterWyvern","StormSpirit","Alchemist","Weaver","Silencer",13,2451,"win"
"BountyHunter","Slark","EarthSpirit","Tinker","TreantProtector",-13,2451,"lose"
"ShadowShaman","Silencer","Axe","Juggernaut","Dazzle",-31,2500,"lose"
"Alchemist","Warlock","Gyrocopter","Slark","Kunkka",31,2500,"win"
"Axe","Lion","QueenofPain","Windranger","PhantomAssassin",24,2240,"win"
"Juggernaut","Ursa","CrystalMaiden","Sniper","Huskar",-24,2240,"lose"
"Axe","DrowRanger","WraithKing","Viper","Sniper",16,2628,"win"
"OgreMagi","WraithKing","Pudge","Terrorblade","Bane",20,1743,"win"
"SandKing","Dazzle","Axe","Windranger","Sven",-20,1743,"lose"
"Lion","Axe","Magnus","Sniper","DeathProphet",-10,3852,"lose"
"Pudge","Dazzle","Mirana","Spectre","Rubick",10,3852,"win"
"Lina","Pudge","Riki","PhantomLancer","PhantomAssassin",-9,2734,"win"
"PhantomLancer","Timbersaw","Bloodseeker","Warlock","StormSpirit",-22,1367,"lose"
"FacelessVoid","Mirana","CrystalMaiden","WraithKing","Tinker",22,1367,"win"
"Bloodseeker","Juggernaut","Invoker","Chen","Luna",10,1322,"win"
"Silencer","Invoker","LegionCommander","Lion","Mirana",20,2270,"win"
"Pudge","Bloodseeker","Tinker","Razor","Windranger",-20,2270,"lose"
"TrollWarlord","Bloodseeker","PhantomAssassin","Windranger","Lion",22,1849,"win"
"Viper","EmberSpirit","Anti-Mage","Medusa","ShadowFiend",-22,1849,"lose"
"WitchDoctor","Zeus","DrowRanger","LegionCommander","Broodmother",-7,3707,"lose"
"Alchemist","Disruptor","Ursa","OgreMagi","Bloodseeker",7,3707,"win"
"Morphling","TemplarAssassin","CrystalMaiden","Slardar","AncientApparition",-14,2912,"lose"
